dag_family,dag_label,n_tasks,n_edges,ccr,alpha,beta,seed,scheduler,scheduler_label,native_makespan,replayed_makespan,native_speedup_vs_heft,replayed_speedup_vs_heft,replay_overhead_ratio,contention_penalty,normalized_contention_penalty,duplicate_count,task_instance_ratio,duplication_efficiency,makespan_reduction_per_dup,comm_count,total_comm_time,link_total_busy_time,link_max_busy_time,link_mean_busy_time,link_load_imbalance,n_used_links
out_tree,Out-tree,7,6,5.0,5.0,1.0,9,cad,Proposed CA-D,50.8317,50.8317,2.172739,2.172739,1.0,0.0,0.0,5,1.714286,1.641835,11.9225,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,1.0,5.0,1.0,0,heft,HEFT,115.4473,115.4473,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,115.8059,63.0099,23.1612,0.63242,5
fork_join,Fork-join,14,16,1.0,5.0,1.0,0,cdls,CD-LS,87.8053,87.8053,1.314811,1.314811,1.0,0.0,0.0,4,1.285714,1.10184,6.9105,0,0,55.7725,30.1028,18.5908,0.382422,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,0,cad,Proposed CA-D,87.8053,87.8053,1.314811,1.314811,1.0,0.0,0.0,4,1.285714,1.10184,6.9105,3,43.4268,55.7725,30.1028,18.5908,0.382422,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,1,heft,HEFT,109.2603,109.2603,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,74.2518,25.4275,18.5629,0.269965,4
fork_join,Fork-join,14,16,1.0,5.0,1.0,1,cdls,CD-LS,93.5784,115.9052,1.167579,0.94267,1.238588,22.3267,0.238588,4,1.285714,-0.200656,-1.6612,0,0,80.4205,47.9585,26.8068,0.441041,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,1,cad,Proposed CA-D,94.2521,94.2521,1.159235,1.159235,1.0,0.0,0.0,4,1.285714,0.557322,3.7521,3,64.022,86.3487,38.5946,28.7829,0.254223,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,2,heft,HEFT,93.3126,105.0998,1.0,1.0,1.12632,11.7872,0.12632,0,1.0,,,0,0,170.8354,50.283,28.4726,0.433754,6
fork_join,Fork-join,14,16,1.0,5.0,1.0,2,cdls,CD-LS,74.4507,106.3072,1.253347,0.988642,1.427888,31.8565,0.427888,3,1.214286,-0.053003,-0.4025,0,0,102.9205,49.2741,34.3068,0.303755,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,2,cad,Proposed CA-D,80.3322,80.3322,1.161583,1.308314,1.0,0.0,0.0,4,1.285714,1.0791,6.1919,3,41.516,54.8286,22.8958,18.2762,0.201766,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,3,heft,HEFT,101.0004,118.1218,1.0,1.0,1.169518,17.1214,0.169518,0,1.0,,,0,0,131.0811,50.9993,32.7703,0.357437,4
fork_join,Fork-join,14,16,1.0,5.0,1.0,3,cdls,CD-LS,66.4799,82.3575,1.519261,1.434257,1.238831,15.8775,0.238831,3,1.214286,2.026534,11.9214,0,0,52.8953,22.967,17.6318,0.2323,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,3,cad,Proposed CA-D,67.3514,67.3514,1.499603,1.753812,1.0,0.0,0.0,4,1.285714,2.638343,12.6926,3,36.3658,52.4335,22.7361,17.4778,0.231274,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,4,heft,HEFT,122.9141,122.9141,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,118.8828,46.2118,29.7207,0.356859,4
fork_join,Fork-join,14,16,1.0,5.0,1.0,4,cdls,CD-LS,92.0909,102.8938,1.334704,1.194573,1.117306,10.8029,0.117306,4,1.285714,0.681006,5.0051,0,0,56.9863,25.1276,18.9954,0.244041,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,4,cad,Proposed CA-D,94.0035,94.0035,1.307549,1.307549,1.0,0.0,0.0,4,1.285714,1.07642,7.2277,3,46.596,60.8699,27.3329,20.29,0.257673,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,5,heft,HEFT,118.4125,125.839,1.0,1.0,1.062718,7.4266,0.062718,0,1.0,,,0,0,79.9919,33.6363,19.998,0.405465,4
fork_join,Fork-join,14,16,1.0,5.0,1.0,5,cdls,CD-LS,83.6092,87.1628,1.416261,1.443724,1.042502,3.5536,0.042502,4,1.285714,1.553035,9.6691,0,0,40.5668,20.626,13.5223,0.344405,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,5,cad,Proposed CA-D,87.1628,87.1628,1.358521,1.443724,1.0,0.0,0.0,4,1.285714,1.553035,9.6691,3,27.7262,40.5668,20.626,13.5223,0.344405,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,6,heft,HEFT,106.179,120.2992,1.0,1.0,1.132984,14.1202,0.132984,0,1.0,,,0,0,122.1059,33.0797,20.351,0.384789,6
fork_join,Fork-join,14,16,1.0,5.0,1.0,6,cdls,CD-LS,83.016,94.2768,1.279018,1.276021,1.135645,11.2607,0.135645,3,1.214286,1.2881,8.6741,0,0,68.8993,29.53,22.9664,0.222267,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,6,cad,Proposed CA-D,87.3053,87.3053,1.216181,1.377914,1.0,0.0,0.0,4,1.285714,1.322698,8.2485,3,42.8194,57.5591,23.8598,19.1864,0.195872,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,7,heft,HEFT,110.6294,119.3068,1.0,1.0,1.078437,8.6774,0.078437,0,1.0,,,0,0,179.7929,57.6856,29.9655,0.480538,6
fork_join,Fork-join,14,16,1.0,5.0,1.0,7,cdls,CD-LS,80.0794,87.0167,1.381497,1.37108,1.08663,6.9373,0.08663,3,1.214286,1.731708,10.7634,0,0,51.4733,28.2793,17.1578,0.393275,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,7,cad,Proposed CA-D,81.1691,81.1691,1.362949,1.469855,1.0,0.0,0.0,4,1.285714,1.644492,9.5344,3,40.7935,53.4323,30.2383,17.8108,0.410986,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,8,heft,HEFT,84.9701,104.0402,1.0,1.0,1.224434,19.0701,0.224434,0,1.0,,,0,0,130.671,31.1668,21.7785,0.301227,6
fork_join,Fork-join,14,16,1.0,5.0,1.0,8,cdls,CD-LS,71.2627,114.5653,1.19235,0.90813,1.607648,43.3026,0.607648,3,1.214286,-0.428727,-3.5084,0,0,124.5131,56.2698,41.5044,0.262404,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,8,cad,Proposed CA-D,82.8232,82.8232,1.025921,1.256171,1.0,0.0,0.0,4,1.285714,0.8966,5.3042,3,52.7658,71.8359,34.1732,23.9453,0.299295,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,9,heft,HEFT,118.3302,118.3302,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,86.3592,43.4459,21.5898,0.503065,4
fork_join,Fork-join,14,16,1.0,5.0,1.0,9,cdls,CD-LS,91.2734,126.2754,1.296438,0.93708,1.383486,35.0021,0.383486,3,1.214286,-0.293625,-2.6484,0,0,102.4047,50.7499,34.1349,0.32739,3
fork_join,Fork-join,14,16,1.0,5.0,1.0,9,cad,Proposed CA-D,107.8808,107.8808,1.096861,1.096861,1.0,0.0,0.0,5,1.357143,0.271211,2.0899,3,41.8437,54.7972,23.7013,18.2657,0.229336,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,0,heft,HEFT,167.9556,167.9556,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,97.9074,68.7856,48.9537,0.288315,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,0,cdls,CD-LS,134.2588,169.8356,1.250984,0.98893,1.264987,35.5768,0.264987,4,1.285714,-0.038744,-0.47,0,0,211.4697,120.6806,70.4899,0.415897,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,0,cad,Proposed CA-D,129.2588,129.2588,1.299374,1.299374,1.0,0.0,0.0,5,1.357143,0.838248,7.7394,3,115.5897,137.3181,69.0607,45.7727,0.33721,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,1,heft,HEFT,238.4363,238.4363,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,148.7963,107.1374,74.3981,0.305582,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,1,cdls,CD-LS,135.9326,232.5278,1.754078,1.02541,1.710611,96.5952,0.710611,5,1.357143,0.071147,1.1817,0,0,393.2555,173.6492,131.0852,0.245115,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,1,cad,Proposed CA-D,125.9326,125.9326,1.893365,1.893365,1.0,0.0,0.0,7,1.5,1.786729,16.072,2,97.31,97.31,66.6335,48.655,0.269812,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,2,heft,HEFT,183.3697,183.3697,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,68.021,40.1052,34.0105,0.151969,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,2,cdls,CD-LS,103.4788,183.4036,1.772051,0.999815,1.772378,79.9248,0.772378,3,1.214286,-0.000861,-0.0113,0,0,234.6023,126.3704,78.2008,0.381178,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,2,cad,Proposed CA-D,103.4788,103.4788,1.772051,1.772051,1.0,0.0,0.0,6,1.428571,1.801453,13.3152,2,71.2652,71.2652,49.7019,35.6326,0.283074,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,3,heft,HEFT,165.9851,241.2079,1.0,1.0,1.45319,75.2228,0.45319,0,1.0,,,0,0,113.4633,113.4633,113.4633,0.0,1
fork_join,Fork-join,14,16,5.0,5.0,1.0,3,cdls,CD-LS,86.6745,124.0212,1.91504,1.944893,1.430885,37.3467,0.430885,4,1.285714,3.307125,29.2967,0,0,147.4787,80.3149,49.1596,0.387915,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,3,cad,Proposed CA-D,91.7606,91.7606,1.808893,2.628666,1.0,0.0,0.0,7,1.5,3.257333,21.3496,2,43.8218,110.9856,43.8218,36.9952,0.155781,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,4,heft,HEFT,197.2918,197.2918,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,5.0,1.0,4,cdls,CD-LS,132.6843,195.163,1.486927,1.010908,1.470883,62.4787,0.470883,4,1.285714,0.038177,0.5322,0,0,245.498,133.4906,81.8327,0.386978,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,4,cad,Proposed CA-D,142.3211,142.3211,1.386244,1.386244,1.0,0.0,0.0,5,1.357143,1.081484,10.9941,3,120.0407,155.2818,93.6712,51.7606,0.447422,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,5,heft,HEFT,169.736,169.736,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,5.0,1.0,5,cdls,CD-LS,94.7505,109.6666,1.791398,1.547745,1.157425,14.9161,0.157425,4,1.285714,1.917109,15.0173,0,0,82.834,43.1298,27.6113,0.359808,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,5,cad,Proposed CA-D,105.8776,105.8776,1.603133,1.603133,1.0,0.0,0.0,7,1.5,1.206267,9.1226,2,34.4279,34.4279,18.9267,17.2139,0.090495,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,6,heft,HEFT,214.1853,214.1853,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,95.603,62.4934,47.8015,0.235096,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,6,cdls,CD-LS,125.2814,197.8165,1.709634,1.082748,1.578977,72.535,0.578977,4,1.285714,0.289617,4.0922,0,0,247.5794,130.7595,82.5265,0.368868,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,6,cad,Proposed CA-D,118.4654,118.4654,1.808,1.808,1.0,0.0,0.0,7,1.5,1.616,13.6743,2,90.1587,90.1587,57.0491,45.0794,0.209815,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,7,heft,HEFT,164.212,228.56,1.0,1.0,1.39186,64.3481,0.39186,0,1.0,,,0,0,216.4109,131.6634,72.137,0.452111,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,7,cdls,CD-LS,116.8001,165.5028,1.405924,1.381004,1.416975,48.7027,0.416975,3,1.214286,1.77802,21.0191,0,0,177.3751,95.9786,59.125,0.383977,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,7,cad,Proposed CA-D,102.3002,102.3002,1.605197,2.234209,1.0,0.0,0.0,6,1.428571,2.879821,21.0433,2,50.97,50.97,32.776,25.485,0.222451,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,8,heft,HEFT,135.4531,135.4531,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,88.2605,50.3507,44.1302,0.123542,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,8,cdls,CD-LS,103.7787,177.2482,1.30521,0.7642,1.707944,73.4695,0.707944,4,1.285714,-0.825301,-10.4488,0,0,270.2069,142.2401,90.069,0.366782,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,8,cad,Proposed CA-D,104.7135,104.7135,1.293558,1.293558,1.0,0.0,0.0,6,1.428571,0.684969,5.1233,2,105.8658,105.8658,55.5152,52.9329,0.046514,2
fork_join,Fork-join,14,16,5.0,5.0,1.0,9,heft,HEFT,186.9702,186.9702,1.0,1.0,1.0,0.0,0.0,0,1.0,,,0,0,0.0,0.0,0.0,0.0,0
fork_join,Fork-join,14,16,5.0,5.0,1.0,9,cdls,CD-LS,136.487,209.2749,1.369876,0.893419,1.533296,72.7879,0.533296,3,1.214286,-0.497377,-7.4349,0,0,245.9949,133.7494,81.9983,0.386926,3
fork_join,Fork-join,14,16,5.0,5.0,1.0,9,cad,Proposed CA-D,134.0321,134.0321,1.394966,1.394966,1.0,0.0,0.0,6,1.428571,0.921588,8.823,2,58.5065,97.2456,58.5065,48.6228,0.168934,2
